,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
28,1178,52330,KOSDAQ,코텍,영상 및 음향기기 제조업,산업용 모니터,2001-07-10,12월,김영달,http://www.kortek.co.kr,인천광역시,2022-08-12,15574845.0,113539644317.0,6208960760.0,-58431477099.0,11190162434.0,0.0,5.47,-51.46,9.86,90558362577.0,658633786.0,-36263046805.0,2002061055.0,0.0,0.73,-40.04,2.21,2872.0,48431665564.0,-3267940238.0,-4341159026.0,-2244790146.0,0.0,-6.75,-8.96,-4.63,45295807549.0,-5065121905.0,767303723.0,-1179531740.0,0.0,-11.18,1.69,-2.6,-576.0,212907743558.0,-14660982463.0,-71968710044.0,-13443422550.0,-863.0,41288.0,18537.0,5.28,-3.84,6.96,-4.66,12.22,11.91,134.43266506489044,386.8643871642311,9810,152789229450,3.42,11650,-20.23,-13.5,5.03,52.71,37.61,2019-11-15,22.9,18.76,2021-10-26
34,1141,24880,KOSDAQ,케이피에프,기타 금속 가공제품 제조업,볼트류,1994-12-29,12월,"송무현, 김형노",http://www.kpf.co.kr,경기도,2022-08-16,17717234.0,207180144984.0,10319545997.0,815277502.0,7298468005.0,0.0,4.98,0.39,3.52,200959014855.0,9703308972.0,7526344751.0,6859944632.0,0.0,4.83,3.75,3.41,1644.0,97714576287.0,1615215302.0,-4975465757.0,943530157.0,0.0,1.65,-5.09,0.97,90048769562.0,379702994.0,-6920201945.0,1159758678.0,0.0,0.42,-7.68,1.29,212.0,522424050106.0,1240289620.0,-13316966374.0,-4303400917.0,-242.0,21473.0,10065.0,2.23,-0.69,7.66,-2.41,3.3300000000000005,4.41,112.02583366424868,13937.721744674422,9130,161758346420,5.55,10100,47.64,-41.74,11.33,150.31,10.62,2022-08-11,121.98,10.62,2022-08-11
0,3,211270,KOSDAQ,AP위성,통신 및 방송 장비 제조업,위성통신 단말기,2016-03-04,12월,류장수,http://www.apsi.co.kr,서울특별시,2022-08-12,15087737.0,14480159806.0,209688359.0,6804832976.0,849643867.0,0.0,1.45,46.99,5.87,9477113267.0,317207337.0,6480701743.0,659058999.0,0.0,3.35,68.38,6.95,224.0,5768794042.0,-724787064.0,482113838.0,-688780264.0,0.0,-12.56,8.36,-11.94,5896003439.0,-981792965.0,2604569363.0,122590527.0,0.0,-16.65,44.18,2.08,-180.0,40201720460.0,842198469.0,-1505269983.0,1401740834.0,92.0,10875.0,5375.0,1.57,1.26,2.06,1.73,14.01,20.0,151.00843782212462,60.73791959333354,11800,178035296600,52.68,18500,-102.78,201.09,5.44,229.9,89.83,2021-02-22,54.81,56.78,2022-05-19
30,1321,161580,KOSDAQ,필옵틱스,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,12월,한기수,http://www.philoptics.com/,경기도,2022-08-16,21988256.0,91962174882.0,7749351687.0,5161372010.0,6296057965.0,0.0,8.43,5.61,6.85,60080910719.0,1931027844.0,-1013019122.0,653934599.0,0.0,3.21,-1.69,1.09,1144.0,50773453221.0,-1453628919.0,-45907588701.0,-1705772831.0,0.0,-2.86,-90.42,-3.36,37896292913.0,-6630032296.0,-14073135006.0,5674687338.0,0.0,-17.5,-37.14,14.97,-308.0,230791827975.0,-10525310027.0,-67705504482.0,-4277874365.0,-194.0,9375.0,4478.0,4.26,-1.54,12.2,-4.34,11.29,20.71,81.12255331879665,5.723312779504938,8120,178544638720,7.1,12150,-39.45,-62.63,4.24,92.35,101.35,2021-01-25,51.93,49.63,2021-11-22
17,631,68940,KOSDAQ,아이씨케이,전자부품 제조업,신용카드 및 전자화폐 등,2010-10-19,12월,강수향,http://www.cardnsoft.com,대구광역시,2022-08-16,36188014.0,11074822375.0,2664179002.0,3826223806.0,1878205348.0,0.0,24.06,34.55,16.96,10773304504.0,1892766096.0,2328652363.0,2490665504.0,0.0,17.57,21.62,23.12,204.0,6453715878.0,-621496821.0,370869590.0,-2950494120.0,0.0,-9.63,5.75,-45.72,6449227963.0,-1099194520.0,31134754.0,-1050234978.0,0.0,-17.04,0.48,-16.28,-324.0,27797305155.0,-9893029563.0,244408250.0,-12052605279.0,-333.0,738.0,217.0,8.24,-30.19,27.64,-152.79,33.69,34.61,71.60381064733325,-43.347351500262434,5030,182025710420,24.66,5030,-15.52,-15.11,29.57,191.67,4.37,2020-09-01,87.34,0.0,2022-08-16
6,246,109860,KOSDAQ,동일금속,금속 주조업,"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등",2009-07-28,12월,오길봉,http://www.dongilmetal.co.kr,경상북도,2022-08-12,9100567.0,27452242346.0,2941843428.0,6486915347.0,2262114064.0,0.0,10.72,23.63,8.24,24089244169.0,2793975131.0,315904264.0,5514803163.0,0.0,11.6,1.31,22.89,992.0,16032166795.0,438347675.0,1798472687.0,3676630930.0,0.0,2.73,11.22,22.93,13995266804.0,352828629.0,1776435003.0,2401759134.0,0.0,2.52,12.69,17.16,1616.0,69383015106.0,1995504694.0,-114157796.0,15065863977.0,1655.0,32171.0,15582.0,2.67,9.27,3.08,10.62,7.99,9.08,71.23226508946759,296.6547782332727,20300,184741510100,20.46,20450,12.65,12.36,1.94,146.8,0.74,2022-08-03,60.4,0.74,2022-08-03
29,1237,277880,KOSDAQ,티에스아이,특수 목적용 기계 제조업,"2차전지 장비(믹싱시스템, 믹싱제작품, 믹싱 공사, 코터건조시스템)",2020-07-22,12월,표인식,http://taesungind.co.kr/,경기도,2022-08-12,18641577.0,40837290217.0,88811471.0,18750830518.0,4377594495.0,0.0,0.22,45.92,10.72,46078510354.0,3826139910.0,12969793478.0,1349428270.0,0.0,8.3,28.15,2.93,936.0,9751679870.0,-1216177839.0,-5197962608.0,-274371375.0,0.0,-12.47,-53.3,-2.81,8488410431.0,-647785479.0,-4052529119.0,-233392960.0,0.0,-7.63,-47.74,-2.75,-56.0,67319918067.0,-128616504.0,-36458108439.0,1167242328.0,62.0,4823.0,2185.0,6.47,0.94,19.4,2.87,12.69,15.93,318.77185019815465,-66.8020431941799,10400,193872400800,11.11,17850,-318.75,287.9,2.4,183.33,71.63,2021-10-15,85.59,71.63,2021-10-15
23,941,56080,KOSDAQ,유진로봇,특수 목적용 기계 제조업,"청소로봇, 완구류외",2001-11-13,12월,박성주,http://www.yujinrobot.com,인천광역시,2022-08-16,37515525.0,10050565847.0,1038749894.0,-1024962496.0,1495205151.0,1495205151.0,10.34,-10.2,14.88,11910980244.0,2076445128.0,-4014289007.0,2181440328.0,2181440328.0,17.43,-33.7,18.31,156.0,6342118587.0,-1578162945.0,-5586847315.0,-1549169971.0,-1597446110.0,-24.88,-88.09,-24.43,4994261796.0,-1766167186.0,-3933715166.0,-1650371002.0,-1573515939.0,-35.36,-78.76,-33.05,-164.0,27646299082.0,-6412514245.0,-9538935473.0,-2414527554.0,-64.0,2242.0,1043.0,4.93,-4.55,6.96,-6.17,35.22,52.79,58.47331942990678,96.99898180003504,5470,205209921750,35.06,7650,-46.65,-119.53,1.39,234.06,39.85,2022-03-28,135.31,39.85,2022-03-28
7,269,180400,KOSDAQ,디엑스앤브이엑스,기타 과학기술 서비스업,BAC DNA CHIP,2015-11-20,12월,박상태(단독 대표이사),http://www.cancerrop.com,서울특별시,2022-08-16,28690970.0,7128279705.0,144489980.0,-159157954.0,411063005.0,-534938642.0,2.03,-2.23,5.77,5924966551.0,627167579.0,1171712782.0,-202760446.0,0.0,10.59,19.78,-3.42,56.0,2695643003.0,-269918360.0,-665794493.0,-517737421.0,-305043645.0,-10.01,-24.7,-19.21,1931973567.0,-855325206.0,83132517.0,17963914.0,0.0,-44.27,4.3,0.93,-72.0,7469834503.0,-4785958794.0,-2759667183.0,-7884203324.0,-274.0,2183.0,1177.0,1.94,-19.11,2.56,-23.34,12.04,54.86,164.4370822496483,498.5057546223871,7740,222068107800,138.21,7740,-107.5,-28.25,0.0,0.0,0.0,2022-08-16,0.0,0.0,2022-08-16
35,1210,124560,KOSDAQ,태웅로직스,기타 운송관련 서비스업,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",2019-12-10,12월,한재동,http://www.e-tgl.com,서울특별시,2022-08-12,38416171.0,368988463631.0,43895656641.0,55270904437.0,38103428881.0,0.0,11.9,14.98,10.33,398277526940.0,33470706624.0,17559740372.0,26941782117.0,0.0,8.4,4.41,6.76,3964.0,197064699924.0,13732523288.0,-4342640756.0,11322160612.0,0.0,6.97,-2.2,5.75,150194973745.0,10466646954.0,-14139989974.0,8781153752.0,0.0,6.97,-9.41,5.85,1176.0,939002259674.0,79291619959.0,-7030911860.0,63675699270.0,1657.0,8664.0,3168.0,20.54,19.33,45.75,52.31,4.930000000000001,1.4300000000000006,87.24229340582262,14731.6782531084,6000,230497026000,1.51,8130,6.91,4.91,18.34,297.56,35.5,2022-05-26,106.03,35.5,2022-05-26
13,543,253840,KOSDAQ,수젠텍,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,2019-05-28,12월,손미진,http://www.sugentech.com,대전광역시,2022-08-12,16275126.0,22824685320.0,9137757645.0,35162139758.0,13779990298.0,0.0,40.03,154.05,60.37,67939612533.0,44711324011.0,1147625049.0,34937416139.0,0.0,65.81,1.69,51.42,3384.0,6328817850.0,-817568984.0,8559728405.0,-563048473.0,0.0,-12.92,135.25,-8.9,11035322955.0,5490267904.0,4378623342.0,5654990472.0,0.0,49.75,39.68,51.24,-136.0,77201041452.0,34813542443.0,38955129427.0,36151559448.0,2221.0,17607.0,6190.0,13.34,23.24,19.22,35.88,52.95,16.060000000000002,260.6468990097416,58.48256352239491,14200,231106789200,4.2,22850,-168.01,10.29,11.99,743.34,290.85,2020-08-06,92.1,60.92,2022-02-03
1,22,297890,KOSDAQ,HB솔루션,특수 목적용 기계 제조업,"디스플레이 제조용 장비(도포기, 조립기, 검사기)",2020-06-22,12월,"이흥근, 이재원(공동 대표이사)",http://www.hb-solution.co.kr,충청남도,2022-08-12,16719190.0,73953498945.0,16492052951.0,7493806194.0,17810244889.0,0.0,22.3,10.13,24.08,28145432242.0,3012535770.0,-36603662242.0,3812401351.0,0.0,10.7,-130.05,13.55,4260.0,5385766786.0,-139440082.0,-16309287401.0,190274607.0,0.0,-2.59,-302.82,3.53,6089401246.0,-1872162881.0,-9851689970.0,-1861269697.0,0.0,-30.74,-161.78,-30.57,44.0,46773127251.0,667762433.0,-23280140107.0,6084585788.0,363.0,13769.0,6212.0,20.45,3.83,30.94,5.86,24.89,41.44,1273.1285048813843,-27.40760565068932,14200,237412498000,3.33,28050,637.5,77.27,8.56,93.79,108.8,2021-07-29,104.0,97.54,2021-08-12
33,719,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,2022-08-11,15834957.0,118070566921.0,11375388767.0,26732055595.0,13982676387.0,0.0,9.63,22.64,11.84,79704222415.0,5158961355.0,45143236689.0,5065107494.0,0.0,6.47,56.64,6.35,3532.0,55933184341.0,2364540242.0,-15320231674.0,2067615533.0,0.0,4.23,-27.39,3.7,43716006395.0,1147197245.0,-10861304024.0,2944859117.0,0.0,2.62,-24.85,6.74,520.0,319513983576.0,25565657171.0,-59711097826.0,23199350976.0,1465.0,25597.0,12324.0,9.03,6.89,13.8,11.89,5.4,3.85,111.09215989058612,2230.395895446545,15200,240691346400,4.3,21650,41.63,14.78,10.08,41.67,45.39,2020-01-22,37.46,42.43,2022-06-02
19,755,230240,KOSDAQ,에치에프알,통신 및 방송 장비 제조업,유선 및 무선통신장비 제조 및 제조서비스,2015-12-16,12월,정종민,http://www.hfrnet.com,경기도,2022-08-16,13488683.0,96839011275.0,26713138284.0,4965198659.0,20415547302.0,0.0,27.59,5.13,21.08,45396015544.0,5269623323.0,8923864943.0,4495531604.0,0.0,11.61,19.66,9.9,6052.0,39148493949.0,-708255660.0,-17507235757.0,-1247704254.0,0.0,-1.81,-44.72,-3.19,15312600636.0,-6373233911.0,-5709376261.0,-6212000393.0,0.0,-41.62,-37.29,-40.57,-368.0,206357125229.0,21825612320.0,35523465.0,18555580612.0,1375.0,17290.0,6865.0,18.16,8.56,35.0,20.04,29.4,53.23,147.36331211401207,76.6936654588456,35100,473452773300,5.8,39750,-108.02,28.91,8.84,90.86,20.72,2020-02-18,86.73,13.25,2022-04-01
8,306,277810,KOSDAQ,레인보우로보틱스,특수 목적용 기계 제조업,"협동로봇, 천문마운트시스템, 이족보행로봇 등",2021-02-03,12월,이정호,http://www.rainbow-robotics.com/new/index_ko.php,대전광역시,2022-08-16,16534547.0,3310417025.0,188582686.0,-1030021954.0,174058201.0,0.0,5.7,-31.11,5.26,3675370230.0,619559998.0,112657684.0,501065436.0,0.0,16.86,3.07,13.63,40.0,1511244566.0,-348218288.0,-2071487578.0,-312733580.0,0.0,-23.04,-137.07,-20.69,1303648105.0,-1218555256.0,-1496174834.0,-8102218598.0,0.0,-93.47,-114.77,-621.5,-72.0,8969574693.0,-1030713533.0,-2570734182.0,-7843364517.0,-474.0,5863.0,2896.0,0.5,-12.28,0.68,-16.38,28.74,110.33,119.05236911865924,-89.33612136502028,31150,515051139050,778.75,31150,-432.64,-65.72,11.2,67.74,8.99,2021-02-08,59.34,0.0,2022-08-16
24,961,54210,KOSDAQ,이랜텍,전자부품 제조업,Battery Pack,2002-05-09,12월,"이세용,이해성(각자대표이사)",http://www.elentec.co.kr,경기도,2022-08-16,29112722.0,277334122123.0,20857789242.0,2619377703.0,15111662522.0,15111662522.0,7.52,0.94,5.45,279735497003.0,25766639952.0,-8061599378.0,24408299743.0,24419404441.0,9.21,-2.88,8.73,2076.0,150945766493.0,3982836721.0,-26897172690.0,-135458635.0,-127693832.0,2.64,-17.82,-0.09,142505054674.0,200419014.0,-15850614705.0,4329061871.0,4333194002.0,0.14,-11.12,3.04,-16.0,763549475313.0,34203167303.0,10648354837.0,33929176692.0,1165.0,16859.0,7405.0,4.96,6.41,12.31,15.74,4.879999999999999,9.07,83.73097077609074,21357.899254415748,20750,604088981500,10.0,24700,-1543.75,21.2,5.73,423.86,19.04,2022-04-22,142.47,19.04,2022-04-22
25,1006,189300,KOSDAQ,인텔리안테크,통신 및 방송 장비 제조업,"위성통신 안테나, 해상용 위성방송 수신안테나",2016-10-18,12월,성상엽,http://www.intelliantech.com,경기도,2022-08-12,9183893.0,56984239966.0,4148767167.0,-10554718195.0,6665235766.0,0.0,7.28,-18.52,11.7,43025302214.0,1560052512.0,-10250780887.0,2898795402.0,0.0,3.63,-23.83,6.74,2900.0,30379209521.0,-768342888.0,-1996240426.0,-1165526686.0,0.0,-2.53,-6.57,-3.84,22349682546.0,-2341418005.0,-4252516054.0,-215172016.0,0.0,-10.48,-19.03,-0.96,-504.0,137999647178.0,2230007517.0,-9731417374.0,5992080320.0,652.0,36635.0,17639.0,4.54,2.29,7.92,3.7,9.81,14.11,87.57644081097287,45.34487803733149,69300,636443784900,23.9,93900,-186.31,144.02,2.25,255.87,35.5,2022-01-04,45.58,35.5,2022-01-04
36,1403,205470,KOSDAQ,휴마시스,의료용품 및 기타 의약 관련제품 제조업,체외진단키트,2014-12-01,12월,차정학,http://www.humasis.com,경기도,2022-08-16,34219182.0,114839300042.0,69832841641.0,189306792164.0,62799605683.0,0.0,60.81,164.84,54.68,326378338982.0,203160627162.0,132476467438.0,159802706368.0,0.0,62.25,40.59,48.96,7340.0,26238829182.0,12249942346.0,19612520511.0,9498110197.0,0.0,46.69,74.75,36.2,20278182554.0,11917455189.0,11528690080.0,10063390894.0,0.0,58.77,56.85,49.63,1108.0,321829140756.0,193592723916.0,205023365614.0,151204591708.0,4418.0,21792.0,5903.0,22.72,44.38,33.68,74.85,14.120000000000005,3.479999999999997,337.6693001255577,3958.0331270045576,18900,646742539800,2.57,34500,31.14,7.81,5.6,2223.23,82.54,2022-02-03,154.61,82.54,2022-02-03
22,907,101730,KOSDAQ,위메이드맥스,소프트웨어 개발 및 공급업,실크로드 온라인,2009-06-03,12월,"장현국, 이길형 각자 대표이사",http://www.wemademax.com,경기도,2022-08-16,33293572.0,23955484533.0,8687147178.0,21070711073.0,9468103895.0,0.0,36.26,87.96,39.52,23366291019.0,9394264829.0,-6029795586.0,9803662960.0,0.0,40.2,-25.81,41.96,1136.0,8312688506.0,-108175615.0,1703086201.0,-633180264.0,0.0,-1.3,20.49,-7.62,10155910452.0,436231647.0,-438468406.0,-92203812.0,0.0,4.3,-4.32,-0.91,-76.0,35521769802.0,291599387.0,2260920167.0,-1280928887.0,-38.0,4226.0,820.0,16.32,-2.4,26.88,-4.69,37.56,35.900000000000006,188.1797449249929,219.5038716819473,23200,772410870400,20.42,58000,-763.16,-1526.32,5.88,1645.94,150.0,2021-12-03,337.34,150.0,2021-12-03
9,425,90460,KOSDAQ,비에이치,전자부품 제조업,연성인쇄회로기판(FPCB),2007-01-26,12월,이경환,http://www.bhe.co.kr,인천광역시,2022-08-16,34471736.0,339065954561.0,24052463879.0,100703506144.0,33043214899.0,0.0,7.09,29.7,9.75,366235811066.0,22387093945.0,33659714721.0,29356802256.0,0.0,6.11,9.19,8.02,3832.0,162373028509.0,-1010779514.0,-6448009626.0,4619105656.0,0.0,-0.62,-3.97,2.84,138799235819.0,-15045837163.0,-8773296188.0,-9317189772.0,0.0,-10.84,-6.32,-6.71,532.0,1036962656916.0,71085420062.0,33141443920.0,81735535426.0,2371.0,26536.0,11835.0,7.94,10.3,14.44,20.03,7.71,16.95,108.81913558827677,2400.880344266664,28400,978997302400,7.41,29800,56.02,12.57,2.45,66.02,4.93,2022-08-02,56.84,4.93,2022-08-02
26,1083,144510,KOSDAQ,지씨셀,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행",2016-06-23,12월,박대우,http://www.gclabcell.com,경기도,2022-08-16,15800434.0,55720968840.0,4976832771.0,54702588396.0,3380865301.0,0.0,8.93,98.17,6.07,83797344907.0,36126227148.0,26906354355.0,24640828110.0,0.0,43.11,32.11,29.41,852.0,29187216602.0,1316751425.0,21711750652.0,1630685436.0,0.0,4.51,74.39,5.59,27259532516.0,3700066561.0,14178015090.0,5123162902.0,0.0,13.57,52.01,18.79,412.0,168309996622.0,36342975184.0,23907829074.0,31421669616.0,1988.0,68605.0,32637.0,0.99,4.87,1.24,6.09,4.42,29.54,90.90881326512589,5985.2485904227815,63900,1009647732600,75.0,124000,300.97,62.37,8.74,271.06,100.63,2021-01-29,106.32,94.05,2021-11-15
20,796,66970,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업,2차전지 양극활물질,2003-01-02,12월,최수안,http://www.landf.co.kr,대구광역시,2022-08-16,35931579.0,862793690000.0,61335049000.0,-280679906000.0,64449149000.0,0.0,7.11,-32.53,7.47,553588700000.0,53046644000.0,-32949714000.0,70708281000.0,0.0,9.58,-5.95,12.77,7172.0,205439794000.0,5747388000.0,-110232486000.0,-3869984000.0,0.0,2.8,-53.66,-1.88,144487049000.0,-3268101000.0,-31750232000.0,-3979263000.0,0.0,-2.26,-21.97,-2.75,-428.0,970760874482.0,44252213145.0,-138078706855.0,-113092847715.0,-3147.0,56813.0,17677.0,6.18,-7.38,12.62,-17.8,4.3100000000000005,11.84,319.9739851764065,18010.940371737386,243800,8760118960200,33.99,276600,-646.26,-87.89,2.87,1228.85,13.45,2022-05-23,53.88,13.45,2022-05-23
