,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
295,4430,KOSPI,송원산업,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",1977-06-25,12월,김충식 대표이사,http://www.songwon.com,울산광역시,2022-08-12,24000258.0,338433000000.0,57195000000.0,-22882000000.0,43427000000.0,0.0,16.9,-6.76,12.83,283475000000.0,36584000000.0,2602000000.0,26100000000.0,0.0,12.91,0.92,9.21,7236.0,222487000000.0,17343000000.0,-11103000000.0,10001000000.0,0.0,7.8,-4.99,4.5,203843000000.0,17955000000.0,15970000000.0,2791000000.0,0.0,8.81,7.83,1.37,1664.0,998190000000.0,105714000000.0,-18297000000.0,72273000000.0,3011.0,25693.0,22635.0,13.75,6.48,28.16,13.3,9.099999999999998,4.1,52.11360663769119,
296,17550,KOSPI,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1991-08-30,12월,"김병현, 정석현(각자 대표이사)",http://www.soosan.co.kr,경기도,2022-08-16,53982236.0,67912875146.0,2836137768.0,-8035650016.0,1791051645.0,0.0,4.18,-11.83,2.64,87559188200.0,5667254977.0,23187580112.0,4465298116.0,0.0,6.47,26.48,5.1,132.0,42897639468.0,1411185274.0,-11943137508.0,1667597982.0,0.0,3.29,-27.84,3.89,37417077308.0,763536339.0,2312873385.0,1229724882.0,0.0,2.04,6.18,3.29,120.0,252992405856.0,14273592746.0,-467360959.0,11393232917.0,211.0,2378.0,2260.0,3.08,4.83,5.55,9.33,0.8899999999999997,4.43,58.313781336757266,
297,11930,KOSPI,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,"이지선, 안윤수",http://www.shinsungeng.com,경기도,2022-08-16,205875266.0,137902788526.0,2868049866.0,-4105423913.0,-4908629849.0,0.0,2.08,-2.98,-3.56,169623308138.0,9308570207.0,6440704643.0,-4256887224.0,0.0,5.49,3.8,-2.51,-92.0,75556779621.0,-1420606587.0,-22680936746.0,-2403128049.0,0.0,-1.88,-30.02,-3.18,132686084718.0,4657483333.0,12038566550.0,-21446046162.0,0.0,3.51,9.07,-16.16,-44.0,454523692263.0,2386598711.0,-21302798420.0,-15904395825.0,-77.0,1036.0,1010.0,-3.77,-3.34,-8.88,-7.64,3.96,1.9800000000000004,82.51543967031617,
298,4170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,손영식,http://www.shinsegae.com,서울특별시,2022-08-16,9846810.0,1766529702562.0,163644024030.0,146481173002.0,121025496968.0,0.0,9.26,8.29,6.85,1934004524407.0,195184669451.0,307970722044.0,57183199510.0,0.0,10.09,15.92,2.96,49160.0,1319968151418.0,123582462439.0,284312373121.0,69982083542.0,0.0,9.36,21.54,5.3,1343607278494.0,103167140553.0,262890293299.0,12228124385.0,0.0,7.68,19.57,0.91,28428.0,6316435934254.0,517400647833.0,1104485593489.0,306827154501.0,31160.0,602905.0,585209.0,3.46,2.25,8.15,5.32,-0.09999999999999964,2.41,33.831236811605876,
299,31430,KOSPI,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,"장재영, 이길한, 손문국 (각자대표)",http://www.sikorea.co.kr,서울특별시,2022-08-16,35703443.0,352182563649.0,33106636459.0,14884853755.0,26714618028.0,0.0,9.4,4.23,7.59,417923951955.0,30059758037.0,85629823758.0,29792108948.0,0.0,7.19,20.49,7.13,2992.0,341921578786.0,21278953323.0,23272436275.0,23417432610.0,0.0,6.22,6.81,6.85,381124873123.0,17386713879.0,93452192624.0,24756647134.0,0.0,4.56,24.52,6.5,2620.0,1450778572821.0,91971396487.0,153285247445.0,82096014919.0,2299.0,21525.0,20155.0,9.31,7.08,13.9,11.41,3.1800000000000006,2.630000000000001,3.000976100845068,
300,6880,KOSPI,신송홀딩스,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문,2013-11-21,12월,조갑주,http://www.singsongholdings.com,서울특별시,2022-08-12,11826689.0,50640056031.0,2457391060.0,3906645485.0,1396955876.0,1387959419.0,4.85,7.71,2.76,60717422855.0,1619837253.0,-1547469135.0,541313758.0,567346968.0,2.67,-2.55,0.89,472.0,41442538955.0,1938400458.0,-17262452971.0,1520707390.0,1526848757.0,4.68,-41.65,3.67,50542171478.0,-42269054.0,7236549495.0,-636434321.0,3432966635.0,-0.08,14.32,-1.26,512.0,186444266263.0,6867678554.0,3390747294.0,7420973021.0,627.0,8017.0,8056.0,2.27,2.99,5.89,7.79,0.16999999999999993,2.75,22.193420837432377,
301,9270,KOSPI,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",1988-08-24,12월,박정주,http://www.sw.co.kr,서울특별시,2022-08-16,95637035.0,270717272464.0,11722123734.0,13202946368.0,7727135609.0,0.0,4.33,4.88,2.85,242620290252.0,6270925209.0,-6538714075.0,3813023333.0,0.0,2.58,-2.7,1.57,320.0,187752361045.0,4188897506.0,9279707959.0,4908366609.0,0.0,2.23,4.94,2.61,156418745550.0,213220910.0,16215207742.0,-5020095899.0,0.0,0.14,10.37,-3.21,204.0,879417586200.0,21639200846.0,-12011175123.0,12132921629.0,126.0,2343.0,2211.0,5.94,2.41,13.65,5.74,2.1,2.44,44.18847835373702,
302,4770,KOSPI,써니전자,전자부품 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",1987-04-22,12월,차상권,http://www.sunny.co.kr,충청북도,2022-08-12,34852589.0,4673573998.0,799361200.0,-120433199.0,1363005489.0,0.0,17.1,-2.58,29.16,3982432141.0,180700253.0,1576472494.0,540655562.0,0.0,4.54,39.59,13.58,156.0,4078188316.0,572034675.0,835045055.0,1618573261.0,0.0,14.03,20.48,39.69,3226786078.0,-245748844.0,1062091001.0,1026942766.0,0.0,-7.62,32.91,31.83,184.0,16408490531.0,1782881472.0,2446554926.0,4503538293.0,129.0,2006.0,1956.0,6.51,5.83,7.78,6.61,3.070000000000002,12.16,14.599268985792465,
303,4920,KOSPI,씨아이테크,그외 기타 제품 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1989-11-30,12월,김대영,http://www.citech.kr,서울특별시,2022-08-16,40809663.0,12421473585.0,1241035042.0,3852774806.0,3701765807.0,0.0,9.99,31.02,29.8,17972421539.0,2179875446.0,2394705138.0,4773675614.0,990882676.0,12.13,13.32,26.56,360.0,9058945790.0,-2863277673.0,905411563.0,-4587632350.0,0.0,-31.61,9.99,-50.64,13386670748.0,-675808780.0,1640213311.0,-3289994394.0,-7612846163.0,-5.05,12.25,-24.58,-448.0,47230072502.0,871731347.0,-3648266232.0,-6310819169.0,-154.0,1425.0,1171.0,14.92,-7.93,25.26,-13.2,41.6,17.18,37.11831236159765,
304,8700,KOSPI,아남전자,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,12월,김태수,http://www.aname.co.kr,서울특별시,2022-08-16,77147840.0,79366437.0,4819051.0,2609559.0,4147331.0,4147331.0,6.07,3.29,5.23,91369306.0,6370121.0,-19610467.0,5765078.0,5765078.0,6.97,-21.46,6.31,0.0,76948291.0,2852217.0,-1588673.0,2239425.0,2239425.0,3.71,-2.06,2.91,80403812.0,883031.0,-6750342.0,830854.0,7928732.0,1.1,-8.4,1.03,0.0,314437329.0,13225147.0,-24696663.0,11607606.0,0.0,0.0,0.0,0.0,5.06,0.0,17.56,2.3600000000000003,5.869999999999999,3.14255972234653,
305,20560,KOSPI,아시아나항공,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",2008-03-28,12월,정성권,http://www.flyasiana.com,서울특별시,2022-08-12,74421036.0,1246250096086.0,143524227260.0,428878751970.0,-11117158239.0,-46551582964.0,11.52,34.41,-0.89,1444454848053.0,118250407897.0,489010003141.0,237241043423.0,157049982473.0,8.19,33.85,16.42,-596.0,847160379434.0,-88608585312.0,176194381878.0,-319388249709.0,-345030903231.0,-10.46,20.8,-37.7,921472664680.0,-32290702555.0,-211080693890.0,166954705614.0,14651452255.0,-3.5,-22.91,18.12,-17164.0,4339706411421.0,93203600406.0,1008216924639.0,-362476384455.0,-4870.0,8491.0,7002.0,-0.34,-2.77,-7.02,-69.56,21.98,11.69,47.109110192173716,
306,122900,KOSPI,아이마켓코리아,상품 종합 도매업,B2B 전자상거래,2010-07-30,12월,남인봉,http://www.imarketkorea.com,서울특별시,2022-08-16,33430758.0,827938723134.0,11724978749.0,-6688981792.0,5278032410.0,0.0,1.42,-0.81,0.64,831924416107.0,12611487633.0,40458479303.0,10920074475.0,0.0,1.52,4.86,1.31,628.0,721635637646.0,8731748140.0,14634369432.0,2685030634.0,0.0,1.21,2.03,0.37,765755415401.0,8376513285.0,-8320582426.0,2390568413.0,0.0,1.09,-1.09,0.31,320.0,3132491779569.0,45420682449.0,54166341763.0,38166061628.0,1141.0,12389.0,12466.0,1.72,3.41,5.07,9.16,0.20999999999999996,0.42999999999999994,14.73085307077742,
307,10780,KOSPI,아이에스동서,"내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,12월,"허석헌, 정원호, 김갑진(각자 대표이사)",http://www.isdongseo.co.kr,서울특별시,2022-08-16,30894384.0,589898548325.0,111697236169.0,142472347491.0,79166864100.0,0.0,18.93,24.15,13.42,645383360400.0,166501555439.0,119154068786.0,64050120062.0,0.0,25.8,18.46,9.92,10248.0,310227453764.0,40300810573.0,-55706521707.0,11937952126.0,0.0,12.99,-17.96,3.85,338254292082.0,52438901559.0,3582629121.0,13032116945.0,0.0,15.5,1.06,3.85,1544.0,1608440924896.0,310765130275.0,224248467500.0,104971578755.0,3397.0,49953.0,47156.0,9.1,2.99,20.52,7.21,5.9399999999999995,10.3,90.15033684728458,
308,70960,KOSPI,용평리조트,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",2016-05-27,12월,"신달순, 임학운 공동대표",http://www.yongpyong.co.kr,강원도,2022-08-16,48129444.0,34197869646.0,1885589260.0,-4317045569.0,-755005932.0,0.0,5.51,-12.62,-2.21,29482913779.0,7173109652.0,-12586514885.0,-3763486799.0,0.0,24.33,-42.69,-12.76,-60.0,27869494401.0,-2151326254.0,2076253091.0,-2562589243.0,0.0,-7.72,7.45,-9.19,26668014335.0,-3421411289.0,-7422162355.0,-7943219522.0,0.0,-12.83,-27.83,-29.79,-212.0,236330114660.0,30731092865.0,-11543045467.0,8673406976.0,180.0,7949.0,8025.0,-0.37,1.03,-0.75,2.25,13.23,37.16,22.70717636259999,
309,49800,KOSPI,우진플라임,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매",2006-05-24,12월,김익환,http://www.woojinplaimm.com,충청북도,2022-08-11,20000000.0,63218145448.0,3721088186.0,1092658886.0,4060512368.0,0.0,5.89,1.73,6.42,57120394548.0,5858358366.0,5640466707.0,10245359051.0,0.0,10.26,9.87,17.94,812.0,58465829824.0,971608470.0,8866568583.0,1585874469.0,0.0,1.66,15.17,2.71,59532121717.0,4322541018.0,11055981881.0,4348231870.0,0.0,7.26,18.57,7.3,316.0,233989445051.0,16624863041.0,21359974415.0,22511894621.0,1125.0,4767.0,4105.0,5.54,8.15,17.03,27.41,4.2299999999999995,3.0,8.128364274151108,
310,5820,KOSPI,원림,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,신성엽,http://www.wonlim.co.kr,서울특별시,2022-08-16,2297909.0,23263079219.0,2195933732.0,2756627553.0,2831555733.0,0.0,9.44,11.85,12.17,22508031617.0,2894772948.0,911015066.0,1621991394.0,0.0,12.86,4.05,7.21,4928.0,18060413383.0,950846178.0,-3017132199.0,227839402.0,0.0,5.26,-16.71,1.26,19943347889.0,1849619119.0,3772438110.0,1251210739.0,0.0,9.27,18.92,6.27,396.0,79683129520.0,3192709036.0,-2213328373.0,1409392707.0,613.0,61100.0,58940.0,6.47,0.83,8.07,1.04,4.18,3.59,28.807014134555704,
311,47400,KOSPI,유니온머티리얼,"내화, 비내화 요업제품 제조업","페라이트,세라믹 제조,도매",2009-09-29,12월,"김진영, 이우선",http://unionmaterials.com,대구광역시,2022-08-16,42003222.0,31904506443.0,1469550503.0,-1839677171.0,1345082693.0,1345082693.0,4.61,-5.77,4.22,30193408019.0,465188845.0,1103692944.0,-429826414.0,-429826414.0,1.54,3.66,-1.42,128.0,28459965456.0,185630133.0,166768423.0,1267044497.0,1267044497.0,0.65,0.59,4.45,26533396210.0,286554005.0,4782292232.0,-1517682910.0,-281009574.0,1.08,18.02,-5.72,120.0,118261478442.0,-848992713.0,3329002118.0,543550735.0,12.0,2001.0,1997.0,2.78,0.29,6.39,0.65,3.9600000000000004,0.45999999999999996,12.103110217492597,
312,77500,KOSPI,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조",2004-08-05,12월,앤드류김,http://www.uniquest.co.kr,경기도,2022-08-16,27347034.0,166463064587.0,10799274321.0,-7682994409.0,21798104032.0,0.0,6.49,-4.62,13.09,151460744943.0,5697577992.0,-15133898951.0,26592254096.0,60395383783.0,3.76,-9.99,17.56,3188.0,139006930031.0,5757614533.0,8968854805.0,11334045072.0,0.0,4.14,6.45,8.15,115520508549.0,2861129401.0,8758555772.0,13829916840.0,60395383783.0,2.48,7.58,11.97,1656.0,590983230900.0,24548653862.0,9789178606.0,62562127147.0,2287.0,12791.0,11281.0,16.07,12.76,24.92,20.28,2.3500000000000005,1.2799999999999998,19.7516300445431,
313,700,KOSPI,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업,1956-03-03,12월,송영규,http://www.eusu-holdings.com,서울특별시,2022-08-16,26041210.0,22224973309.0,8167237636.0,7392117407.0,8134748785.0,0.0,36.75,33.26,36.6,24203516608.0,8953773444.0,25429444585.0,7951793540.0,0.0,36.99,105.07,32.85,1248.0,16628491072.0,2125833695.0,-28127009495.0,4539588796.0,0.0,12.78,-169.15,27.3,10912171282.0,-12181814931.0,2056723660.0,73418863952.0,0.0,-111.64,18.85,672.82,696.0,81047873322.0,20347476590.0,-10889446999.0,24026921535.0,922.0,16255.0,15669.0,6.18,4.79,7.68,5.89,23.97,148.63,33.65598365340362,
314,7660,KOSPI,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",2003-10-07,12월,서영준,http://www.petasys.com,대구광역시,2022-08-16,63248030.0,140471680986.0,18866104822.0,8796332880.0,14152224135.0,13903906504.0,13.43,6.26,10.07,123938240114.0,16495208735.0,-2612652979.0,425159190.0,10126194248.0,13.31,-2.11,0.34,892.0,98770992999.0,1904605064.0,6975211176.0,-2313453817.0,2546856383.0,1.93,7.06,-2.34,97719630807.0,2484671715.0,566538791.0,-9890409334.0,30387649072.0,2.54,0.58,-10.12,-144.0,469621094131.0,46875580199.0,3972190584.0,-3603718792.0,-56.0,3249.0,1984.0,11.55,-0.8,27.45,-2.87,11.5,10.77,42.21956945134914,
315,760,KOSPI,이화산업,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",1994-04-29,12월,홍성우,http://www.rifa.co.kr,서울특별시,2022-08-16,2800357.0,14391303714.0,450974040.0,-1585379901.0,629491442.0,0.0,3.13,-11.02,4.37,17669640503.0,419859612.0,-1157030576.0,257169224.0,0.0,2.38,-6.55,1.46,896.0,13556646700.0,-1055734734.0,-1486335899.0,49553048745.0,0.0,-7.79,-10.96,365.53,13542531707.0,-2305992972.0,-3837127299.0,-211724667.0,0.0,-17.03,-28.33,-1.56,70780.0,57775111897.0,-4965189508.0,-7411844444.0,47088403455.0,16815.0,83716.0,83400.0,0.92,17.13,1.07,20.16,10.92,19.41,6.156810253084194,
316,129260,KOSPI,인터지스,도로 화물 운송업,"화물운송,알선,하역",2011-12-16,12월,박동호,http://www.intergis.co.kr,부산광역시,2022-08-16,29744183.0,172755600957.0,11096089359.0,17535998779.0,7900665052.0,0.0,6.42,10.15,4.57,169182379243.0,6617740579.0,7156475233.0,-600403750.0,0.0,3.91,4.23,-0.35,1060.0,121980124915.0,3989554067.0,8259372231.0,3630030251.0,0.0,3.27,6.77,2.98,120198463424.0,4051520899.0,12477058165.0,5373970365.0,0.0,3.37,10.38,4.47,488.0,588882039942.0,19994089933.0,11230171307.0,14652543985.0,492.0,7106.0,6956.0,7.54,3.77,14.91,7.08,3.15,0.54,41.62602397512064,
317,13360,KOSPI,일성건설,토목 건설업,"건축공사,토목공사,전기공사",1989-12-02,12월,유필상,http://www.ilsungconst.co.kr,인천광역시,2022-08-12,54028314.0,103350403087.0,4304807930.0,-6526505473.0,2831881501.0,0.0,4.17,-6.31,2.74,127273918470.0,5400267150.0,21309469062.0,239372881.0,0.0,4.24,16.74,0.19,208.0,87770608702.0,1384633716.0,-1540195583.0,818567730.0,0.0,1.58,-1.75,0.93,99936066212.0,4172792225.0,33333161147.0,279033703.0,0.0,4.18,33.35,0.28,60.0,416181928384.0,10807385076.0,12570534251.0,5660650837.0,104.0,2161.0,2023.0,2.98,1.49,9.62,5.18,2.59,0.0600000000000005,17.750582587272167,
318,3200,KOSPI,일신방직,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",1973-05-23,12월,김정수,http://www.ilshin.co.kr,서울특별시,2022-08-16,2399886.0,166975303516.0,17727055904.0,-3005987401.0,14753212158.0,14962643242.0,10.62,-1.8,8.84,179316119576.0,22250187637.0,16475783574.0,19463231527.0,20159438502.0,12.41,9.19,10.85,24588.0,137861372787.0,11227071396.0,-4682262161.0,11215703375.0,11435623772.0,8.14,-3.4,8.14,135491510081.0,9633313053.0,29519928958.0,8334435163.0,62224669108.0,7.11,21.79,6.15,18692.0,601028587672.0,60970489628.0,21177392499.0,62857534973.0,26191.0,343232.0,330971.0,5.58,6.02,7.16,7.91,2.4799999999999986,5.3,21.118265501375724,
319,7570,KOSPI,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입",1974-08-28,12월,김동연,http://www.ilyang.co.kr,경기도,2022-08-16,19093483.0,85695368538.0,11101585716.0,4975361968.0,6025001029.0,0.0,12.95,5.81,7.03,106764258187.0,14137369032.0,27904957071.0,3143753654.0,0.0,13.24,26.14,2.94,1260.0,82085839628.0,8221692877.0,10965180020.0,399601219.0,0.0,10.02,13.36,0.49,86979059127.0,8314365489.0,32058856063.0,319433753.0,0.0,9.56,36.86,0.37,80.0,371347508042.0,41025011213.0,67020184265.0,14383750120.0,753.0,14948.0,14233.0,4.9,2.91,8.43,5.29,2.9299999999999997,3.6799999999999997,4.397261362444256,
320,81000,KOSPI,일진다이아,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입",2004-12-22,12월,신광섭,http://www.iljindiamond.co.kr,충청북도,2022-08-16,14202245.0,33242552982.0,1518017701.0,-15048281139.0,1970516121.0,0.0,4.57,-45.27,5.93,50575679088.0,2021055656.0,20179540138.0,165560110.0,-9336271047.0,4.0,39.9,0.33,552.0,35064075671.0,924053467.0,-13363125426.0,790943394.0,0.0,2.64,-38.11,2.26,46858483194.0,316313323.0,15610086598.0,-2339345100.0,-8498165466.0,0.68,33.31,-4.99,220.0,187663975968.0,9095705126.0,14476746723.0,8479627468.0,597.0,37544.0,37675.0,1.25,1.32,1.47,1.58,1.9300000000000002,3.32,-5.194840172292075,
321,950,KOSPI,전방,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",1968-10-21,12월,조덕현,http://www.chonbang.co.kr,서울특별시,2022-08-12,1679549.0,33673981333.0,4387542875.0,-11142677687.0,2305402599.0,0.0,13.03,-33.09,6.85,36325188190.0,4477124997.0,1350773304.0,-283501006.0,0.0,12.33,3.72,-0.78,5488.0,30722680460.0,1127601067.0,1143969304.0,730361727.0,0.0,3.67,3.72,2.38,29527610314.0,-4063767163.0,-39873337290.0,23952924547.0,0.0,-13.76,-135.04,81.12,1736.0,133745227330.0,7360077995.0,-1445054674.0,159907246.0,95.0,89061.0,85752.0,2.31,0.04,6.16,0.11,9.36,26.09,9.606261005912241,
322,194370,KOSPI,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업",핸드백 및 지갑,2016-02-04,12월,홍재성,http://www.jskor.com,서울특별시,2022-08-12,13342318.0,264664134997.0,18606475379.0,19499428495.0,16599204085.0,0.0,7.03,7.37,6.27,262849147769.0,14665469243.0,7481652013.0,19329421059.0,0.0,5.58,2.85,7.35,4976.0,223393493768.0,10556280265.0,14664397171.0,4849179013.0,0.0,4.73,6.56,2.17,219581937686.0,4639405997.0,-11419368415.0,-3222805873.0,0.0,2.11,-5.2,-1.47,1452.0,987023677957.0,60970128693.0,26217938139.0,48263787307.0,3617.0,17749.0,15131.0,12.22,8.74,28.03,23.91,2.3,3.47,18.474415048032082,
323,1550,KOSPI,조비,"비료, 농약 및 살균, 살충제 제조업","복합비료(연초용,수도용,시판용,특수작물용),양액재배용 비료,완효성 비료,부직포 제조,무역",1976-12-28,12월,이승연,http://www.chobi.co.kr,서울특별시,2022-08-16,5192317.0,43685817343.0,9568259374.0,-25064093152.0,8239538843.0,0.0,21.9,-57.37,18.86,18304148960.0,770097670.0,-5942655737.0,606852836.0,0.0,4.21,-32.47,3.32,6344.0,19799064371.0,1486964068.0,-12140422957.0,1440691068.0,0.0,7.51,-61.32,7.28,7963157130.0,-424772026.0,3900590418.0,-225021153.0,0.0,-5.33,48.98,-2.83,1108.0,84597515362.0,3077405830.0,-7973100192.0,1851220426.0,356.0,12028.0,10257.0,21.95,1.78,52.74,3.48,14.389999999999999,9.54,120.64586752385785,
324,18470,KOSPI,조일알미늄,1차 비철금속 제조업,"알루미늄판 제조,도매",1988-11-22,12월,"이영호,성원모",http://www.choilal.co.kr,경상북도,2022-08-16,125848716.0,165996555138.0,20788313368.0,-18694878454.0,19050156792.0,0.0,12.52,-11.26,11.48,143122873248.0,8602267124.0,-25280431785.0,8556670430.0,0.0,6.01,-17.66,5.98,604.0,96997441966.0,3101993129.0,-8567502856.0,2513219411.0,0.0,3.2,-8.83,2.59,90854922030.0,207619232.0,528609614.0,-429271388.0,0.0,0.23,0.58,-0.47,76.0,466932503112.0,18279237886.0,-28053513184.0,15675523934.0,124.0,1788.0,1325.0,18.09,4.51,33.77,9.39,9.32,5.779999999999999,71.13498229797224,32168.13541993594
325,13870,KOSPI,지엠비코리아,자동차 신품 부품 제조업,"VS, TIB, CVJoint 등",2012-11-20,12월,"정세영, 변종문",http://www.gmb.co.kr,경상남도,2022-08-16,19071253.0,146089209558.0,4138969249.0,6591593457.0,3117267851.0,0.0,2.83,4.51,2.13,145565087201.0,6443924369.0,-1885285405.0,5846984732.0,0.0,4.43,-1.3,4.02,652.0,130322020983.0,1047783781.0,20698380.0,1538846467.0,0.0,0.8,0.02,1.18,130917446802.0,1952992931.0,1804564762.0,2150439504.0,0.0,1.49,1.38,1.64,320.0,531332180542.0,8377508126.0,4834024489.0,9753828529.0,511.0,13809.0,13040.0,2.18,1.87,4.72,3.92,2.0300000000000002,2.9399999999999995,12.098637249538026,
326,88790,KOSPI,진도,기타 전문 도매업,"모피제품 제조,가공",2006-03-28,12월,임병남,http://www.jindofand.co.kr,서울특별시,2022-08-16,12447056.0,17860841731.0,2852565998.0,15524483279.0,2107236069.0,0.0,15.97,86.92,11.8,27148227474.0,3951559894.0,4404184621.0,3539189279.0,0.0,14.56,16.22,13.04,676.0,14642736158.0,963364415.0,10706336765.0,1038630662.0,0.0,6.58,73.12,7.09,22454810616.0,522444592.0,5608187908.0,-594512502.0,0.0,2.33,24.98,-2.65,332.0,58961462990.0,3775884191.0,10690116847.0,3568236830.0,286.0,8495.0,8087.0,6.14,2.62,7.96,3.54,9.39,12.23,21.977487938562636,
327,10640,KOSPI,진양폴리,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",1989-09-30,12월,"김상용,조영태(각자대표이사)",http://www.chinyangpoly.kr,경기도,2022-08-16,9999768.0,13948853236.0,1252430220.0,1544090668.0,902355132.0,0.0,8.98,11.07,6.47,15781461714.0,1811031743.0,86788625.0,1514881031.0,0.0,11.48,0.55,9.6,360.0,11028007924.0,376290731.0,186466827.0,222779952.0,0.0,3.41,1.69,2.02,9230781897.0,235128693.0,454631722.0,49841629.0,0.0,2.55,4.93,0.54,88.0,53069415717.0,4715418691.0,4160884188.0,3802118983.0,380.0,3039.0,2947.0,6.98,7.91,11.84,12.9,5.57,8.93,26.48570197019383,
328,100250,KOSPI,진양홀딩스,플라스틱제품 제조업,"투자,경영컨설팅",2008-02-15,12월,"양준영,임규호(각자대표)",http://cyholdings.kr,부산광역시,2022-08-16,55897041.0,57906055534.0,2039758104.0,21276571951.0,59537590968.0,0.0,3.52,36.74,102.82,57290478365.0,1059870855.0,-11315817788.0,819792676.0,0.0,1.85,-19.75,1.43,4260.0,55849615058.0,1553339984.0,9913082222.0,-2255536526.0,0.0,2.78,17.75,-4.04,53718849549.0,649984838.0,404528902.0,1037868309.0,0.0,1.21,0.75,1.93,-160.0,224791427777.0,6857969366.0,13592364323.0,10001244245.0,178.0,7897.0,6977.0,35.67,1.77,53.94,2.56,0.7400000000000002,0.6400000000000001,3.682103222850113,-81.00275030711252
